identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia elongata,Peperomia elongata
M. Carvalho-Silva,1,0.6422100011643508,Peperomia alata,Peperomia alata
"Marcusso, GM",1,0.49601208795674395,Peperomia blanda,Peperomia blanda
"Machado-Silva, T.",1,0.9177790424296651,Peperomia psilostachya,Peperomia psilostachya
"Marcusso, GM",1,0.49601208795674395,Piper glabratum,Piper glabratum
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper lanceolatum
George Azevedo de Queiroz,1,0.45585887617132365,Piper amalago,Piper amalago
"Machado-Silva, T.",1,0.9177790424296651,Peperomia urocarpa,Peperomia urocarpa
"Machado-Silva, T.",1,0.9177790424296651,Peperomia pellucida,Peperomia pellucida
"Carvalho-Silva, M",1,0.666115846748424,Peperomia urocarpa,Peperomia urocarpa
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
D. Monteiro,1,0.6375868427624473,Piper malacophyllum,Piper malacophyllum
R. Callejas Posada,1,0.34733634486387627,Peperomia alata,Peperomia alata
R. Callejas Posada,1,0.34733634486387627,Piper arboreum,Piper arboreum
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5517673859512532,Peperomia pereskiaefolia,Peperomia pereskiaefolia
T. G. Yuncker,1,0.35511217658388483,Peperomia arifolia,Peperomia arifolia
"Guimarães, EF",0,0.5517673859512532,Piper,Piper robustipetalum
"Carvalho-Silva, M",1,0.666115846748424,Piper umbellatum,Piper umbellatum
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
"Carvalho-Silva, M",1,0.666115846748424,Piper amalago,Piper amalago
R. Callejas Posada,1,0.34733634486387627,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Piper miquelianum,Piper miquelianum
"Callejas, R",1,0.3774320048619951,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6375868427624473,Piper corcovadensis,Piper corcovadensis
R. Callejas Posada,1,0.34733634486387627,Piper fuligineum,Piper fuligineum
"Guimarães, EF",1,0.5517673859512532,Peperomia martiana,Peperomia martiana
"Guimarães, EF",1,0.5517673859512532,Piper umbellatum,Piper umbellatum
M. Carvalho-Silva,1,0.6422100011643508,Piper xylosteoides,Piper xylosteoides
"Callejas, R",1,0.3774320048619951,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Piper ovatum,Piper ovatum
"Callejas, R",1,0.3774320048619951,Piper dilatatum,Piper dilatatum
"Callejas, R",1,0.3774320048619951,Peperomia hispidula,Peperomia hispidula
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
D. Monteiro,1,0.6375868427624473,Piper caldense,Piper caldense
"Callejas, R",1,0.3774320048619951,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
"Callejas, R",1,0.3774320048619951,Piper manausense,Piper manausense
T. G. Yuncker,0,0.35511217658388483,Piper,Piper bracteosum
"Guimarães, EF",1,0.5517673859512532,Piper anisum,Piper anisum
D. Monteiro,1,0.6375868427624473,Piper gaudichaudianum,Piper gaudichaudianum
D. Monteiro,1,0.6375868427624473,Piper rivinoides,Piper rivinoides
"Machado-Silva, T.",1,0.9177790424296651,Peperomia tetraphylla,Peperomia tetraphylla
"Machado-Silva, T.",1,0.9177790424296651,Peperomia urocarpa,Peperomia urocarpa
"Callejas, R",1,0.3774320048619951,Piper amalago,Piper amalago
"Carvalho-Silva, M",1,0.666115846748424,Peperomia nitida,Peperomia nitida
"Callejas, R",1,0.3774320048619951,Peperomia martiana,Peperomia martiana
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum arboreum
M. Carvalho-Silva,0,0.6422100011643508,Piper,Piper aequale
R. Callejas Posada,1,0.34733634486387627,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
D. Monteiro,1,0.6375868427624473,Piper umbellatum,Piper umbellatum
D. Monteiro,1,0.6375868427624473,Peperomia mandioccana,Peperomia mandioccana
D. Monteiro,1,0.6375868427624473,Piper tectoniifolium,Piper tectoniifolium
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper gigantifolium
"Callejas, R",1,0.3774320048619951,Piper dilatatum,Piper dilatatum
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
"Callejas, R",1,0.3774320048619951,Piper amalago,Piper amalago
R. Callejas Posada,1,0.34733634486387627,Peperomia serpens,Peperomia serpens
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
"Marcusso, GM",1,0.49601208795674395,Peperomia elongata,Peperomia elongata
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Machado-Silva, T.",1,0.9177790424296651,Piper gaudichaudianum,Piper gaudichaudianum
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum arboreum
T. G. Yuncker,0,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla protractifolia
M. Carvalho-Silva,1,0.6422100011643508,Piper ovatum,Piper ovatum
"Callejas, R",0,0.3774320048619951,Piper aduncum,Piper aduncum aduncum
R. Callejas Posada,1,0.34733634486387627,Piper demeraranum,Piper demeraranum
"Callejas, R",1,0.3774320048619951,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla
R. Callejas Posada,1,0.34733634486387627,Peperomia ouabianae,Peperomia ouabianae
R. Callejas Posada,0,0.34733634486387627,Piper,Piper truncatum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia serpens,Peperomia serpens
"Machado-Silva, T.",1,0.9177790424296651,Peperomia barbarana,Peperomia barbarana
"Guimarães, EF",1,0.5517673859512532,Piper solmsianum,Piper solmsianum
"Carvalho-Silva, M",1,0.666115846748424,Piper cernuum,Piper cernuum
"Callejas, R",1,0.3774320048619951,Peperomia trineuroides,Peperomia trineuroides
"Guimarães, EF",1,0.5517673859512532,Peperomia rotundifolia,Peperomia rotundifolia
R. Callejas Posada,1,0.34733634486387627,Peperomia macrostachya,Peperomia macrostachya
D. Monteiro,1,0.6375868427624473,Piper amplum,Piper amplum
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper bicorne
D. Monteiro,0,0.6375868427624473,Piper,Piper cubataonum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5517673859512532,Piper anisum,Piper anisum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia balansana,Peperomia balansana
"Guimarães, EF",0,0.5517673859512532,Peperomia glabella,Peperomia glabella glabella
"Machado-Silva, T.",1,0.9177790424296651,Piper regnellii,Piper regnellii
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
George Azevedo de Queiroz,0,0.45585887617132365,Piper,Piper lepturum angustifolium
T. G. Yuncker,1,0.35511217658388483,Piper hoffmannseggianum,Piper hoffmannseggianum
R. Callejas Posada,1,0.34733634486387627,Piper divaricatum,Piper divaricatum
"Callejas, R",0,0.3774320048619951,Piper,Piper aequale
"Guimarães, EF",0,0.5517673859512532,Piper amalago,Piper amalago medium
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper hemmendorffii
"Carvalho-Silva, M",1,0.666115846748424,Peperomia subrubrispica,Peperomia subrubrispica
"Guimarães, EF",1,0.5517673859512532,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Peperomia subrubrispica,Peperomia subrubrispica
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
D. Monteiro,1,0.6375868427624473,Peperomia glabella,Peperomia glabella
D. Monteiro,0,0.6375868427624473,Piper,Piper pubimarginalum
T. G. Yuncker,1,0.35511217658388483,Piper solmsianum,Piper solmsianum
"Callejas, R",1,0.3774320048619951,Piper tectoniifolium,Piper tectoniifolium
"Callejas, R",1,0.3774320048619951,Piper amalago,Piper amalago
"Guimarães, EF",1,0.5517673859512532,Piper bartlingianum,Piper bartlingianum
"Marcusso, GM",1,0.49601208795674395,Piper amalago,Piper amalago
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
"Marcusso, GM",1,0.49601208795674395,Peperomia rubricaulis,Peperomia rubricaulis
D. Monteiro,1,0.6375868427624473,Piper caldense,Piper caldense
"Machado-Silva, T.",1,0.9177790424296651,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3774320048619951,Piper xylosteoides,Piper xylosteoides
"Marcusso, GM",0,0.49601208795674395,Piper,Piper erectipilum
T. G. Yuncker,1,0.35511217658388483,Piper solmsianum,Piper solmsianum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia corcovadensis,Peperomia corcovadensis
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
T. G. Yuncker,1,0.35511217658388483,Peperomia subternifolia,Peperomia subternifolia
M. Carvalho-Silva,0,0.6422100011643508,Piper,Piper bradei
D. Monteiro,1,0.6375868427624473,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.666115846748424,Piper cernuum,Piper cernuum
"Marcusso, GM",0,0.49601208795674395,Peperomia,Peperomia distachyos
"Machado-Silva, T.",1,0.9177790424296651,Peperomia trineuroides,Peperomia trineuroides
"Callejas, R",0,0.3774320048619951,Piper anonifolium,Piper anonifolium angustifolium
"Guimarães, EF",1,0.5517673859512532,Peperomia macrostachya,Peperomia macrostachya
"Callejas, R",1,0.3774320048619951,Piper aduncum,Piper aduncum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper lepturum
R. Callejas Posada,1,0.34733634486387627,Piper aleyreanum,Piper aleyreanum
George Azevedo de Queiroz,0,0.45585887617132365,Piper,Piper claussenianum
"Guimarães, EF",1,0.5517673859512532,Peperomia catharinae,Peperomia catharinae
"Guimarães, EF",1,0.5517673859512532,Piper bartlingianum,Piper bartlingianum
T. G. Yuncker,1,0.35511217658388483,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5517673859512532,Peperomia hilariana,Peperomia hilariana
M. Carvalho-Silva,1,0.6422100011643508,Piper lhotzkyanum,Piper lhotzkyanum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia segregata,Peperomia segregata
"Marcusso, GM",1,0.49601208795674395,Peperomia corcovadensis,Peperomia corcovadensis
M. Carvalho-Silva,1,0.6422100011643508,Piper hispidum,Piper hispidum
T. G. Yuncker,1,0.35511217658388483,Piper manausense,Piper manausense
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Marcusso, GM",1,0.49601208795674395,Peperomia quadrangularis,Peperomia quadrangularis
"Machado-Silva, T.",1,0.9177790424296651,Piper amalago,Piper amalago
M. Carvalho-Silva,1,0.6422100011643508,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Peperomia corcovadensis,Peperomia corcovadensis
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.666115846748424,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Peperomia urocarpa,Peperomia urocarpa
T. G. Yuncker,0,0.35511217658388483,Peperomia arifolia,Peperomia renifolia
R. Callejas Posada,1,0.34733634486387627,Piper dumosum,Piper dumosum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.666115846748424,Piper tectoniifolium,Piper tectoniifolium
"Guimarães, EF",0,0.5517673859512532,Piper,Piper coruscans
"Carvalho-Silva, M",1,0.666115846748424,Peperomia subrubrispica,Peperomia subrubrispica
T. G. Yuncker,1,0.35511217658388483,Piper mollicomum,Piper mollicomum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia tetraphylla,Peperomia tetraphylla
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
R. Callejas Posada,1,0.34733634486387627,Piper hispidum,Piper hispidum
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum arboreum
"Callejas, R",1,0.3774320048619951,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5517673859512532,Peperomia hispidula,Peperomia hispidula sellowiana
M. Carvalho-Silva,1,0.6422100011643508,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Piper divaricatum,Piper divaricatum
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
M. Carvalho-Silva,1,0.6422100011643508,Piper aduncum,Piper aduncum
M. Carvalho-Silva,1,0.6422100011643508,Piper solmsianum,Piper solmsianum
"Callejas, R",1,0.3774320048619951,Peperomia quadrangularis,Peperomia quadrangularis
T. G. Yuncker,1,0.35511217658388483,Piper bartlingianum,Piper bartlingianum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper hayneanum
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper hispidinervum
"Callejas, R",0,0.3774320048619951,Piper,Piper duckei
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
"Carvalho-Silva, M",1,0.666115846748424,Piper richardiifolium,Piper richardiifolium
D. Monteiro,0,0.6375868427624473,Piper,Piper monostigmum
"Guimarães, EF",1,0.5517673859512532,Piper amalago,Piper amalago
R. Callejas Posada,0,0.34733634486387627,Piper,Piper piscatorum
R. Callejas Posada,0,0.34733634486387627,Piper anonifolium,Piper anonifolium parvifolium
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
"Guimarães, EF",0,0.5517673859512532,Peperomia,Peperomia nematostachya
"Guimarães, EF",0,0.5517673859512532,Piper,Piper setebarraense
"Callejas, R",1,0.3774320048619951,Piper bartlingianum,Piper bartlingianum
M. Carvalho-Silva,1,0.6422100011643508,Piper umbellatum,Piper umbellatum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5517673859512532,Peperomia pereskiaefolia,Peperomia pereskiaefolia
T. G. Yuncker,0,0.35511217658388483,Piper cernuum,Piper cernuum var.glabricaule
"Callejas, R",1,0.3774320048619951,Peperomia uaupesensis,Peperomia uaupesensis
"Callejas, R",0,0.3774320048619951,Peperomia,Peperomia trichocarpa
"Callejas, R",0,0.3774320048619951,Piper,Piper baccans
"Carvalho-Silva, M",1,0.666115846748424,Peperomia elongata,Peperomia elongata
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5517673859512532,Piper amplum,Piper amplum
"Guimarães, EF",1,0.5517673859512532,Piper cernuum,Piper cernuum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia catharinae,Peperomia catharinae
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Piper bartlingianum,Piper bartlingianum
R. Callejas Posada,0,0.34733634486387627,Piper arboreum,Piper arboreum hirtellum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper klotzschianum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
"Callejas, R",1,0.3774320048619951,Piper xylosteoides,Piper xylosteoides
R. Callejas Posada,1,0.34733634486387627,Piper hispidum,Piper hispidum
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia corcovadensis,Peperomia corcovadensis
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia circinnata,Peperomia circinnata
"Machado-Silva, T.",1,0.9177790424296651,Peperomia rotundifolia,Peperomia rotundifolia
R. Callejas Posada,1,0.34733634486387627,Peperomia macrostachya,Peperomia macrostachya
"Callejas, R",0,0.3774320048619951,Piper anonifolium,Piper anonifolium parvifolium
"Callejas, R",1,0.3774320048619951,Peperomia circinnata,Peperomia circinnata
M. Carvalho-Silva,1,0.6422100011643508,Piper lhotzkyanum,Piper lhotzkyanum
"Guimarães, EF",0,0.5517673859512532,Peperomia diaphanoides,Peperomia diaphanodies
"Guimarães, EF",1,0.5517673859512532,Piper demeraranum,Piper demeraranum
"Guimarães, EF",0,0.5517673859512532,Peperomia arifolia,Peperomia quadrifolia
"Callejas, R",1,0.3774320048619951,Peperomia glabella,Peperomia glabella
D. Monteiro,0,0.6375868427624473,Piper,Piper rhododendrifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia emarginella,Peperomia emarginella
"Machado-Silva, T.",1,0.9177790424296651,Peperomia barbarana,Peperomia barbarana
M. Carvalho-Silva,1,0.6422100011643508,Piper cernuum,Piper cernuum
M. Carvalho-Silva,1,0.6422100011643508,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Ottonia propinqua,Ottonia propinqua
"Guimarães, EF",1,0.5517673859512532,Peperomia rotundifolia,Peperomia rotundifolia
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Carvalho-Silva, M",1,0.666115846748424,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Piper hispidum,Piper hispidum
R. Callejas Posada,1,0.34733634486387627,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Piper amplum,Piper amplum
"Carvalho-Silva, M",1,0.666115846748424,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Piper tectoniifolium,Piper tectoniifolium
R. Callejas Posada,0,0.34733634486387627,Piper,Piper faroense
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
"Callejas, R",0,0.3774320048619951,Piper,Piper pauciramosum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper plurinervosum
"Callejas, R",0,0.3774320048619951,Piper,Piper laevigatum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia blanda,Peperomia blanda
"Callejas, R",1,0.3774320048619951,Piper amplum,Piper amplum
"Carvalho-Silva, M",1,0.666115846748424,Piper crassinervium,Piper crassinervium
"Callejas, R",1,0.3774320048619951,Piper cuyabanum,Piper cuyabanum
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Carvalho-Silva, M",1,0.666115846748424,Piper ovatum,Piper ovatum
"Marcusso, GM",1,0.49601208795674395,Piper marginatum,Piper marginatum
"Guimarães, EF",1,0.5517673859512532,Piper aleyreanum,Piper aleyreanum
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia elongata,Peperomia elongata
"Callejas, R",1,0.3774320048619951,Piper arboreum,Piper arboreum
T. G. Yuncker,1,0.35511217658388483,Piper hostmannianum,Piper hostmannianum
"Carvalho-Silva, M",1,0.666115846748424,Piper cernuum,Piper cernuum
"Guimarães, EF",1,0.5517673859512532,Piper dilatatum,Piper dilatatum
"Callejas, R",1,0.3774320048619951,Peperomia rotundifolia,Peperomia rotundifolia
T. G. Yuncker,0,0.35511217658388483,Peperomia,Peperomia adsurgens
R. Callejas Posada,1,0.34733634486387627,Piper divaricatum,Piper divaricatum
"Guimarães, EF",0,0.5517673859512532,Piper aduncum,Piper
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
D. Monteiro,1,0.6375868427624473,Peperomia macrostachya,Peperomia macrostachya
M. Carvalho-Silva,0,0.6422100011643508,Piper arboreum,Piper arboreum subsp. arboreum
T. G. Yuncker,0,0.35511217658388483,Piper hispidum,Piper hispidum trachydermum
R. Callejas Posada,1,0.34733634486387627,Piper demeraranum,Piper demeraranum
T. G. Yuncker,1,0.35511217658388483,Piper consanguineum,Piper consanguineum
T. G. Yuncker,1,0.35511217658388483,Peperomia catharinae,Peperomia catharinae
